logVicionarioKycStatus	fullNamePersonUpdate	varchar	255	0	0	1	0	6
logVicionarioKycStatus	usernamePersonUpdate	varchar	255	0	0	1	0	7
logVicionarioKycStatus	updateTime	datetime	8	23	3	1	0	8
logVicionarioNetwork	idLogVicionarioNetwork	int	4	10	0	0	1	1
logVicionarioNetwork	idVicionarioParent	int	4	10	0	1	0	2
logVicionarioNetwork	idVicionario	int	4	10	0	1	0	3
logVicionarioNetwork	idVicionarioPackage	int	4	10	0	1	0	4
logVicionarioNetwork	idLeg	int	4	10	0	1	0	5
logVicionarioNetwork	creationTime	datetime	8	23	3	1	0	6
logVicionarioNetwork	idPersonUpdate	int	4	10	0	1	0	7
logVicionarioNetworkSystem	idLogVicionarioNetworkSystem	int	4	10	0	0	1	1
logVicionarioNetworkSystem	creationTime	datetime	8	23	3	0	0	2
logVicionarioNetworkSystem	message	varchar	-1	0	0	0	0	3
logVicionarioPointsHistory	idLogVicionarioPointsHistory	int	4	10	0	0	1	1
logVicionarioPointsHistory	idVicionarioRoot	int	4	10	0	0	0	2
logVicionarioPointsHistory	rowOrder	decimal	9	19	2	0	0	3
logVicionarioPointsHistory	idReference	int	4	10	0	1	0	4
logVicionarioPointsHistory	creationTime	datetime	8	23	3	1	0	5
logVicionarioPointsHistory	idVicionarioDirect	int	4	10	0	1	0	6
logVicionarioPointsHistory	idSponsor	int	4	10	0	1	0	7
logVicionarioPointsHistory	idLegNetwork	int	4	10	0	1	0	8
logVicionarioPointsHistory	idVicionarioPackage	int	4	10	0	1	0	9
logVicionarioPointsHistory	package	varchar	255	0	0	1	0	10
logVicionarioPointsHistory	amountPackage	decimal	9	19	2	1	0	11
logVicionarioPointsHistory	pointsLeft	int	4	10	0	1	0	12
logVicionarioPointsHistory	pointsRight	int	4	10	0	1	0	13
logVicionarioPointsHistory	totalPointsLeft	int	4	10	0	1	0	14
logVicionarioPointsHistory	totalPointsRight	int	4	10	0	1	0	15
logVicionarioPointsHistory	currentPointsLeft	int	4	10	0	1	0	16
logVicionarioPointsHistory	currentPointsRight	int	4	10	0	1	0	17
logVicionarioPointsHistory	block	int	4	10	0	1	0	18
logVicionarioPointsHistory	validBlock	bit	1	1	0	1	0	19
logVicionarioPointsHistory	binaryPoints	int	4	10	0	1	0	20
logVicionarioPointsHistory	importBinaryBonus	decimal	9	19	2	1	0	21
logVicionarioPointsHistory	idVicionarioRankObteined	int	4	10	0	1	0	22
logVicionarioPointsHistory	joinDate	datetime	8	23	3	1	0	23
mediaResource	idMediaResource	int	4	10	0	0	1	1
mediaResource	idType	int	4	10	0	0	0	2
mediaResource	category	varchar	300	0	0	0	0	3
mediaResource	titleES	varchar	300	0	0	0	0	4
mediaResource	titleEN	varchar	300	0	0	0	0	5
mediaResource	displayOrder	int	4	10	0	1	0	8
mediaResource	video	varchar	255	0	0	1	0	9
mediaResource	idPersonCreate	int	4	10	0	1	0	10
mediaResource	creationTime	datetime	8	23	3	1	0	11
mediaResource	documentSize	decimal	9	19	2	1	0	12
mediaResource	documentS3	bit	1	1	0	1	0	13
mediaResource	documentS3Key	varchar	300	0	0	1	0	14
mediaResource	documentPublicUrl	varchar	1000	0	0	1	0	15
mediaResource	previewSize	decimal	17	38	0	1	0	16
mediaResource	previewS3	bit	1	1	0	1	0	17
mediaResource	previewS3Key	varchar	300	0	0	1	0	18
mediaResource	previewPublicUrl	varchar	1000	0	0	1	0	19
message	idMessage	int	4	10	0	0	1	1
message	idUserSender	int	4	10	0	0	0	2
message	subject	varchar	300	0	0	0	0	3
message	message	varchar	1000	0	0	0	0	4
message	creationTime	datetime	8	23	3	1	0	5
message	attachedFileSize	decimal	9	19	2	1	0	6
message	attachedFileS3	bit	1	1	0	1	0	7
message	attachedFileS3Key	varchar	300	0	0	1	0	8
message	attachedFilePublicUrl	varchar	1000	0	0	1	0	9
message	idMessageReply	int	4	10	0	1	0	10
message	favorite	bit	1	1	0	1	0	11
message	idStatus	int	4	10	0	1	0	12
messageDetail	idMessage	int	4	10	0	0	0	1
messageDetail	idRecipient	int	4	10	0	0	0	2
messageDetail	idStatus	int	4	10	0	0	0	3
messageDetail	updateTime	datetime	8	23	3	1	0	4
messageDetail	favorite	bit	1	1	0	1	0	5
module	idModule	int	4	10	0	0	1	1
module	nameES	varchar	255	0	0	1	0	2
module	nameEN	varchar	255	0	0	1	0	3
module	sectionES	varchar	255	0	0	1	0	4
module	sectionEN	varchar	255	0	0	1	0	5
module	linkTo	varchar	255	0	0	1	0	6
module	moduleEcommerce	bit	1	1	0	1	0	7
moduleAction	idAction	int	4	10	0	0	1	1
moduleAction	idModule	int	4	10	0	0	0	2
moduleAction	actionKey	nvarchar	200	0	0	0	0	3
moduleAction	nameES	nvarchar	510	0	0	0	0	4
moduleAction	nameEN	nvarchar	510	0	0	0	0	5
moduleActionPermission	idActionPermission	int	4	10	0	0	1	1
moduleActionPermission	idPerson	int	4	10	0	0	0	2
moduleActionPermission	idAction	int	4	10	0	0	0	3
moduleActionPermission	permission	bit	1	1	0	0	0	4
modulePermission	idModule	int	4	10	0	0	0	2
modulePermission	idPerson	int	4	10	0	0	0	4
modulePermission	permissionRead	bit	1	1	0	1	0	5
modulePermission	permissionWrite	bit	1	1	0	1	0	9
movement	idMovement	int	4	10	0	0	1	1
movement	idVicionarioPackage	int	4	10	0	1	0	2
movement	idWallet	int	4	10	0	0	0	3
movement	idConcept	int	4	10	0	0	0	4
movement	import	decimal	9	19	8	0	0	5
movement	timeCreation	datetime	8	23	3	0	0	6
movement	dateMovement	date	3	10	0	0	0	7
movement	reference	varchar	-1	0	0	1	0	8
movement	idPerson	int	4	10	0	0	0	9
movement	idVicionarioPackageOrigin	int	4	10	0	1	0	10
movement	idMovRef	int	4	10	0	1	0	11
movement	idRank	int	4	10	0	1	0	12
